Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Promotion,Competitor Pricing,Seasonality,Epidemic,Demand,Year,Month,Week,Day,DayOfWeek,IsWeekend,TimeKey
2023-07-21,S002,P0017,257,96,0,18.62,25,Rainy,1,16.42,Summer,0,132,2023,7,29,21,5,0,2023-W29
2023-07-21,S002,P0018,156,94,0,25.2,5,Rainy,0,29.67,Summer,0,81,2023,7,29,21,5,0,2023-W29
2023-07-21,S002,P0019,1111,89,0,89.47,0,Rainy,0,88.19,Summer,0,87,2023,7,29,21,5,0,2023-W29
2023-07-21,S002,P0020,206,55,0,131.58,0,Rainy,0,151.75,Summer,0,79,2023,7,29,21,5,0,2023-W29
2023-07-22,S001,P0001,399,88,0,75.12,0,Cloudy,0,65.64,Summer,0,93,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0002,172,80,0,54.41,20,Cloudy,1,50.18,Summer,0,92,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0003,496,120,433,47.25,20,Cloudy,1,56.48,Summer,0,117,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0004,252,81,0,105.1,0,Cloudy,0,89.52,Summer,0,72,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0005,334,135,912,65.44,20,Cloudy,1,63.75,Summer,0,192,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0006,227,128,324,44.14,5,Cloudy,0,40.65,Summer,0,117,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0007,247,123,0,24.52,20,Cloudy,1,29.33,Summer,0,169,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0008,111,111,130,45.07,5,Cloudy,0,50.76,Summer,0,112,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0009,168,99,97,89.14,0,Cloudy,0,97.91,Summer,0,95,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0010,199,104,0,108.34,25,Cloudy,1,125.36,Summer,0,110,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0011,105,54,0,171.07,0,Cloudy,0,153.56,Summer,0,75,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0012,381,49,0,54.0,25,Cloudy,1,58.81,Summer,0,59,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0013,209,167,158,31.21,20,Cloudy,1,36.72,Summer,0,147,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0014,398,108,0,77.72,15,Cloudy,1,85.33,Summer,0,175,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0015,123,59,89,15.48,0,Cloudy,0,16.47,Summer,0,84,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0016,582,181,0,42.87,10,Cloudy,0,51.89,Summer,0,167,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0017,78,78,170,26.88,10,Cloudy,1,24.91,Summer,0,169,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0018,170,170,200,77.23,10,Cloudy,1,90.54,Summer,0,223,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0019,97,78,109,123.74,10,Cloudy,1,120.57,Summer,0,119,2023,7,29,22,6,1,2023-W29
2023-07-22,S001,P0020,295,126,495,99.67,25,Cloudy,1,107.2,Summer,0,107,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0001,390,104,0,70.46,10,Rainy,0,80.29,Summer,0,88,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0002,247,80,211,31.23,15,Rainy,1,29.92,Summer,0,111,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0003,533,109,532,81.62,25,Rainy,1,75.09,Summer,0,182,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0004,601,194,0,52.02,0,Rainy,0,60.35,Summer,0,168,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0005,372,79,267,74.25,20,Rainy,1,66.45,Summer,0,81,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0006,137,105,101,65.72,5,Rainy,0,69.92,Summer,0,111,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0007,714,134,0,28.67,10,Rainy,1,26.59,Summer,0,113,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0008,145,112,108,26.41,5,Rainy,0,28.38,Summer,0,122,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0009,501,124,0,57.54,10,Rainy,0,68.57,Summer,0,106,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0010,162,85,114,75.35,20,Rainy,1,88.37,Summer,0,116,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0011,457,120,0,132.07,0,Rainy,0,127.62,Summer,0,194,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0012,407,101,0,62.8,15,Rainy,1,59.73,Summer,0,101,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0013,241,162,641,29.05,10,Rainy,1,32.74,Summer,0,236,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0014,379,118,0,112.87,20,Rainy,1,133.21,Summer,0,134,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0015,211,87,0,58.95,10,Rainy,0,68.22,Summer,0,82,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0016,212,21,0,64.06,10,Rainy,0,63.94,Summer,0,24,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0017,161,105,395,21.06,15,Rainy,1,24.79,Summer,0,149,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0018,62,36,55,18.31,25,Rainy,1,16.34,Summer,0,45,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0019,1022,74,0,79.59,15,Rainy,1,86.36,Summer,0,116,2023,7,29,22,6,1,2023-W29
2023-07-22,S002,P0020,151,65,0,99.53,25,Rainy,1,85.76,Summer,0,67,2023,7,29,22,6,1,2023-W29
2023-07-23,S001,P0001,311,127,277,69.23,10,Cloudy,1,74.06,Summer,0,117,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0002,92,89,70,56.37,10,Cloudy,0,59.44,Summer,0,83,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0003,376,58,0,47.98,5,Cloudy,0,51.56,Summer,0,71,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0004,171,101,233,100.66,15,Cloudy,1,100.42,Summer,0,107,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0005,199,199,0,62.81,20,Cloudy,1,56.55,Summer,0,176,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0006,99,99,0,39.79,10,Cloudy,1,38.53,Summer,0,102,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0007,847,212,0,31.47,5,Cloudy,0,29.15,Summer,0,179,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0008,130,107,125,51.88,0,Cloudy,0,48.67,Summer,0,124,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0009,166,130,116,101.12,0,Cloudy,0,91.69,Summer,0,118,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0010,95,70,379,139.3,5,Cloudy,0,153.26,Summer,0,115,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0011,288,101,265,163.82,15,Cloudy,1,149.93,Summer,0,110,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0012,332,120,0,88.95,5,Cloudy,0,82.07,Summer,0,121,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0013,200,66,0,29.08,10,Cloudy,0,27.67,Summer,0,72,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0014,290,72,0,68.84,10,Cloudy,0,63.41,Summer,0,97,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0015,153,89,0,16.37,0,Cloudy,0,14.46,Summer,0,85,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0016,401,107,481,42.79,15,Cloudy,1,37.76,Summer,0,168,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0017,170,78,0,23.4,0,Cloudy,0,22.1,Summer,0,88,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0018,200,169,213,78.13,0,Cloudy,0,84.17,Summer,0,185,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0019,128,47,0,88.33,20,Cloudy,1,106.08,Summer,0,69,2023,7,29,23,7,1,2023-W29
2023-07-23,S001,P0020,169,68,0,90.63,20,Cloudy,1,106.99,Summer,0,61,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0001,286,263,719,95.79,20,Cloudy,1,105.15,Summer,0,243,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0002,167,75,0,28.11,10,Cloudy,0,26.64,Summer,0,64,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0003,424,136,0,88.41,5,Cloudy,0,101.57,Summer,0,143,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0004,407,159,636,46.4,25,Cloudy,1,43.19,Summer,0,217,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0005,293,62,0,72.52,20,Cloudy,1,63.56,Summer,0,74,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0006,133,101,175,73.74,10,Cloudy,1,68.39,Summer,0,151,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0007,580,46,0,23.83,10,Cloudy,0,20.62,Summer,0,60,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0008,141,109,125,27.85,0,Cloudy,0,27.31,Summer,0,106,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0009,377,117,0,68.86,0,Cloudy,0,77.7,Summer,0,130,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0010,191,32,0,74.02,0,Cloudy,0,79.75,Summer,0,48,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0011,948,266,0,114.72,20,Cloudy,1,137.02,Summer,0,251,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0012,306,13,0,53.07,0,Cloudy,0,51.57,Summer,0,15,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0013,596,92,0,21.0,10,Cloudy,0,24.56,Summer,0,114,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0014,261,94,0,123.14,5,Cloudy,0,138.78,Summer,0,107,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0015,124,93,0,69.91,5,Cloudy,0,61.71,Summer,0,101,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0016,399,46,0,65.25,20,Cloudy,1,72.0,Summer,0,71,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0017,326,80,0,22.33,5,Cloudy,0,19.92,Summer,0,115,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0018,81,81,150,30.15,10,Cloudy,0,28.64,Summer,0,138,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0019,948,76,0,80.75,10,Cloudy,1,78.29,Summer,0,87,2023,7,29,23,7,1,2023-W29
2023-07-23,S002,P0020,369,38,0,109.03,15,Cloudy,1,102.93,Summer,0,58,2023,7,29,23,7,1,2023-W29
2023-07-24,S001,P0001,184,63,0,68.22,0,Rainy,0,79.6,Summer,0,80,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0002,73,73,105,61.89,5,Rainy,0,65.26,Summer,0,95,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0003,318,78,0,52.67,0,Rainy,0,56.28,Summer,0,82,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0004,70,70,0,106.45,5,Rainy,0,127.95,Summer,0,106,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0005,0,0,0,65.16,10,Rainy,0,64.05,Summer,0,147,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0006,0,0,353,41.34,10,Rainy,0,35.23,Summer,0,114,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0007,635,241,699,31.98,10,Rainy,1,29.15,Summer,0,207,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0008,148,135,142,42.4,15,Rainy,1,51.11,Summer,0,128,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0009,152,97,115,91.66,0,Rainy,0,101.38,Summer,0,103,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0010,393,40,0,107.09,5,Rainy,0,119.67,Summer,0,41,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0011,187,51,0,146.67,10,Rainy,1,169.6,Summer,0,76,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0012,212,84,154,64.65,25,Rainy,1,59.56,Summer,0,95,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0013,134,120,107,30.97,10,Rainy,0,34.53,Summer,0,106,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0014,644,83,0,66.07,10,Rainy,0,59.4,Summer,0,85,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0015,64,64,107,16.81,10,Rainy,0,16.57,Summer,0,126,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0016,294,179,0,45.89,10,Rainy,0,44.39,Summer,0,173,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0017,92,49,69,19.98,5,Rainy,0,23.31,Summer,0,72,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0018,244,213,195,69.28,10,Rainy,0,79.97,Summer,0,179,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0019,81,59,82,96.17,15,Rainy,1,113.48,Summer,0,75,2023,7,30,24,1,0,2023-W30
2023-07-24,S001,P0020,101,93,0,123.69,5,Rainy,0,112.84,Summer,0,85,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0001,23,23,0,88.07,5,Rainy,0,94.78,Summer,0,142,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0002,303,139,259,34.79,10,Rainy,0,31.73,Summer,0,128,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0003,288,122,0,94.56,5,Rainy,0,94.04,Summer,0,149,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0004,248,120,0,50.38,0,Rainy,0,48.31,Summer,0,139,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0005,231,68,0,92.37,0,Rainy,0,86.37,Summer,0,79,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0006,207,80,0,63.44,10,Rainy,0,75.49,Summer,0,117,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0007,534,57,0,24.16,10,Rainy,1,27.48,Summer,0,77,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0008,157,63,0,18.35,25,Rainy,1,20.89,Summer,0,82,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0009,260,165,247,73.48,5,Rainy,0,70.62,Summer,0,152,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0010,159,159,150,113.81,0,Rainy,0,124.9,Summer,0,183,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0011,682,125,0,88.68,20,Rainy,1,76.73,Summer,0,130,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0012,293,102,0,69.17,10,Rainy,1,65.52,Summer,0,113,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0013,504,72,0,22.91,5,Rainy,0,22.9,Summer,0,108,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0014,167,45,0,109.47,10,Rainy,0,104.28,Summer,0,73,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0015,475,62,0,54.76,10,Rainy,0,61.09,Summer,0,61,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0016,353,51,0,79.44,10,Rainy,0,71.31,Summer,0,79,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0017,246,88,0,20.57,0,Rainy,0,22.23,Summer,0,89,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0018,150,57,0,26.11,10,Rainy,0,23.77,Summer,0,92,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0019,872,164,0,99.47,10,Rainy,1,118.1,Summer,0,174,2023,7,30,24,1,0,2023-W30
2023-07-24,S002,P0020,331,26,0,110.98,5,Rainy,0,107.84,Summer,0,34,2023,7,30,24,1,0,2023-W30
2023-07-25,S001,P0001,398,81,0,75.81,5,Rainy,0,64.89,Summer,0,112,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0002,105,105,117,72.6,0,Rainy,0,65.96,Summer,0,112,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0003,240,188,830,69.68,10,Rainy,1,67.52,Summer,0,196,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0004,233,99,241,88.69,20,Rainy,1,102.0,Summer,0,103,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0005,476,86,0,69.24,0,Rainy,0,61.8,Summer,0,131,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0006,324,141,0,33.7,25,Rainy,1,38.66,Summer,0,123,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0007,394,152,0,27.3,5,Rainy,0,31.08,Summer,0,146,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0008,155,39,0,35.5,10,Rainy,0,35.48,Summer,0,45,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0009,170,79,0,77.33,5,Rainy,0,87.72,Summer,0,69,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0010,353,42,0,126.0,0,Rainy,0,111.97,Summer,0,56,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0011,401,33,0,148.37,0,Rainy,0,160.77,Summer,0,51,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0012,128,62,0,72.51,5,Rainy,0,86.38,Summer,0,74,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0013,121,61,0,24.48,15,Rainy,1,26.12,Summer,0,55,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0014,561,121,0,86.59,5,Rainy,0,82.25,Summer,0,155,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0015,107,58,78,14.09,10,Rainy,1,12.37,Summer,0,73,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0016,115,104,0,42.24,0,Rainy,0,41.05,Summer,0,108,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0017,112,74,116,18.47,20,Rainy,1,19.65,Summer,0,99,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0018,226,138,199,66.98,10,Rainy,0,70.58,Summer,0,166,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0019,104,104,129,133.94,5,Rainy,0,123.73,Summer,0,127,2023,7,30,25,2,0,2023-W30
2023-07-25,S001,P0020,8,8,0,110.56,10,Rainy,0,132.45,Summer,0,83,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0001,0,0,0,71.95,10,Rainy,0,79.07,Summer,0,94,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0002,164,137,0,34.62,10,Rainy,0,34.29,Summer,0,126,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0003,698,147,0,88.02,25,Rainy,1,81.24,Summer,0,212,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0004,128,128,0,38.78,25,Rainy,1,46.6,Summer,0,166,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0005,163,102,316,88.32,5,Rainy,0,95.83,Summer,0,96,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0006,127,101,121,63.72,10,Rainy,1,60.25,Summer,0,103,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0007,477,67,0,27.92,5,Rainy,0,25.51,Summer,0,89,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0008,94,52,53,20.07,10,Rainy,0,23.72,Summer,0,57,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0009,95,69,0,57.87,10,Rainy,0,49.62,Summer,0,92,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0010,150,92,0,90.62,0,Rainy,0,82.73,Summer,0,89,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0011,557,168,0,99.4,10,Rainy,0,105.83,Summer,0,146,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0012,544,71,0,59.92,5,Rainy,0,72.12,Summer,0,70,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0013,1073,178,0,20.45,25,Rainy,1,24.22,Summer,0,167,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0014,618,100,0,115.51,5,Rainy,0,127.57,Summer,0,87,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0015,413,84,0,55.43,15,Rainy,1,62.07,Summer,0,80,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0016,302,25,0,60.15,10,Rainy,0,70.8,Summer,0,22,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0017,553,93,0,18.14,15,Rainy,1,20.98,Summer,0,100,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0018,93,93,126,35.0,0,Rainy,0,30.74,Summer,0,154,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0019,708,81,0,93.15,0,Rainy,0,106.63,Summer,0,115,2023,7,30,25,2,0,2023-W30
2023-07-25,S002,P0020,305,76,265,126.02,10,Rainy,0,119.19,Summer,0,82,2023,7,30,25,2,0,2023-W30
2023-07-26,S001,P0001,317,139,386,71.45,20,Sunny,1,82.23,Summer,0,168,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0002,117,107,124,74.2,0,Sunny,0,85.51,Summer,0,136,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0003,485,73,0,51.97,5,Sunny,0,61.61,Summer,0,93,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0004,134,127,0,108.25,10,Sunny,1,129.54,Summer,0,129,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0005,1302,234,0,74.12,10,Sunny,0,80.14,Summer,0,216,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0006,183,176,571,52.72,10,Sunny,1,49.65,Summer,0,201,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0007,242,213,849,35.96,0,Sunny,0,39.94,Summer,0,234,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0008,116,69,109,48.78,0,Sunny,0,42.47,Summer,0,105,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0009,91,91,158,94.98,10,Sunny,1,103.85,Summer,0,150,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0010,311,55,0,128.17,5,Sunny,0,114.46,Summer,0,74,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0011,368,78,0,152.18,5,Sunny,0,174.59,Summer,0,71,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0012,220,104,205,84.62,0,Sunny,0,75.09,Summer,0,89,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0013,60,60,113,31.96,10,Sunny,0,29.35,Summer,0,100,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0014,440,233,571,78.91,20,Sunny,1,86.77,Summer,0,205,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0015,127,35,0,13.81,0,Sunny,0,12.23,Summer,0,40,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0016,492,155,545,38.64,20,Sunny,1,42.85,Summer,0,172,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0017,154,126,0,25.22,0,Sunny,0,21.67,Summer,0,111,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0018,287,132,0,72.0,0,Sunny,0,77.76,Summer,0,154,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0019,129,70,77,120.89,0,Sunny,0,107.77,Summer,0,80,2023,7,30,26,3,0,2023-W30
2023-07-26,S001,P0020,495,65,472,112.36,20,Sunny,1,102.88,Summer,0,108,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0001,719,186,0,88.09,15,Cloudy,1,101.27,Summer,0,182,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0002,286,59,0,33.24,5,Cloudy,0,29.39,Summer,0,96,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0003,551,131,0,89.37,5,Cloudy,0,82.1,Summer,0,129,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0004,636,197,668,53.59,10,Cloudy,1,60.16,Summer,0,222,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0005,328,134,0,87.99,10,Cloudy,0,94.24,Summer,0,112,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0006,147,107,163,66.45,15,Cloudy,1,70.64,Summer,0,153,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0007,410,72,0,28.28,5,Cloudy,0,25.27,Summer,0,93,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0008,95,95,183,33.22,0,Cloudy,0,30.63,Summer,0,166,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0009,273,163,246,68.92,10,Cloudy,1,66.9,Summer,0,148,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0010,58,58,227,112.53,10,Cloudy,0,104.07,Summer,0,200,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0011,389,147,371,108.8,0,Cloudy,0,127.96,Summer,0,141,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0012,473,56,0,62.37,5,Cloudy,0,60.47,Summer,0,67,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0013,895,81,0,20.76,5,Cloudy,0,23.74,Summer,0,93,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0014,518,181,702,130.2,15,Cloudy,1,140.75,Summer,0,163,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0015,329,134,418,68.3,10,Cloudy,0,73.85,Summer,0,127,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0016,277,86,200,87.41,10,Cloudy,1,103.76,Summer,0,124,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0017,460,101,0,18.71,10,Cloudy,0,22.65,Summer,0,92,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0018,126,93,76,25.35,5,Cloudy,0,30.11,Summer,0,83,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0019,627,203,624,115.47,0,Cloudy,0,131.4,Summer,0,191,2023,7,30,26,3,0,2023-W30
2023-07-26,S002,P0020,229,120,0,130.66,15,Cloudy,1,130.36,Summer,0,110,2023,7,30,26,3,0,2023-W30
2023-07-27,S001,P0001,178,98,0,55.76,25,Cloudy,1,64.81,Summer,0,106,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0002,134,103,100,62.69,5,Cloudy,0,74.05,Summer,0,98,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0003,412,141,0,72.9,0,Cloudy,0,87.29,Summer,0,193,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0004,248,138,232,117.42,10,Cloudy,1,100.95,Summer,0,139,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0005,1068,72,0,56.39,15,Cloudy,1,48.99,Summer,0,117,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0006,360,141,0,45.01,10,Cloudy,0,38.62,Summer,0,142,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0007,29,29,0,27.21,25,Cloudy,1,23.38,Summer,0,215,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0008,156,18,0,36.04,0,Cloudy,0,35.11,Summer,0,24,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0009,158,132,179,84.18,25,Cloudy,1,93.65,Summer,0,173,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0010,635,45,0,112.53,10,Cloudy,0,120.84,Summer,0,67,2023,7,30,27,4,0,2023-W30
2023-07-27,S001,P0011,290,137,270,187.2,5,Cloudy,0,176.29,Summer,0,117,2023,7,30,27,4,0,2023-W30
