Date,Store ID,Product ID,Units Sold,Price,Discount,Promotion,Demand,Year,Month,Week,TimeKey
2023-10-20,S001,P0014,68,71.7,0,0,93,2023,10,42,2023-W42
2023-10-20,S001,P0015,34,11.49,10,0,33,2023,10,42,2023-W42
2023-10-20,S001,P0016,143,39.47,10,0,120,2023,10,42,2023-W42
2023-10-20,S001,P0017,20,14.36,15,1,18,2023,10,42,2023-W42
2023-10-20,S001,P0018,126,63.46,10,1,129,2023,10,42,2023-W42
2023-10-20,S001,P0019,41,91.9,5,0,35,2023,10,42,2023-W42
2023-10-20,S001,P0020,25,87.38,10,0,23,2023,10,42,2023-W42
2023-10-20,S002,P0001,65,62.47,20,1,72,2023,10,42,2023-W42
2023-10-20,S002,P0002,22,24.3,5,0,27,2023,10,42,2023-W42
2023-10-20,S002,P0003,59,64.5,5,0,49,2023,10,42,2023-W42
2023-10-20,S002,P0004,70,37.29,10,1,93,2023,10,42,2023-W42
2023-10-20,S002,P0005,25,64.1,10,0,26,2023,10,42,2023-W42
2023-10-20,S002,P0006,67,55.37,5,0,62,2023,10,42,2023-W42
2023-10-20,S002,P0007,7,21.66,0,0,12,2023,10,42,2023-W42
2023-10-20,S002,P0008,42,21.26,10,0,59,2023,10,42,2023-W42
2023-10-20,S002,P0009,52,48.87,5,0,45,2023,10,42,2023-W42
2023-10-20,S002,P0010,61,85.17,0,0,71,2023,10,42,2023-W42
2023-10-20,S002,P0011,35,73.15,5,0,40,2023,10,42,2023-W42
2023-10-20,S002,P0012,101,53.39,25,1,90,2023,10,42,2023-W42
2023-10-20,S002,P0013,75,17.06,20,1,86,2023,10,42,2023-W42
2023-10-20,S002,P0014,68,105.76,10,0,78,2023,10,42,2023-W42
2023-10-20,S002,P0015,110,61.81,10,0,96,2023,10,42,2023-W42
2023-10-20,S002,P0016,59,91.74,0,0,90,2023,10,42,2023-W42
2023-10-20,S002,P0017,33,14.76,10,1,30,2023,10,42,2023-W42
2023-10-20,S002,P0018,95,28.93,10,1,142,2023,10,42,2023-W42
2023-10-20,S002,P0019,47,78.53,5,0,64,2023,10,42,2023-W42
2023-10-20,S002,P0020,41,104.59,10,0,46,2023,10,42,2023-W42
2023-10-21,S001,P0001,38,51.79,10,0,36,2023,10,42,2023-W42
2023-10-21,S001,P0002,60,60.7,10,0,90,2023,10,42,2023-W42
2023-10-21,S001,P0003,137,60.13,5,0,140,2023,10,42,2023-W42
2023-10-21,S001,P0004,63,102.79,0,0,66,2023,10,42,2023-W42
2023-10-21,S001,P0005,85,50.22,10,0,80,2023,10,42,2023-W42
2023-10-21,S001,P0006,25,33.09,5,0,37,2023,10,42,2023-W42
2023-10-21,S001,P0007,76,20.7,15,1,92,2023,10,42,2023-W42
2023-10-21,S001,P0008,72,43.18,10,1,116,2023,10,42,2023-W42
2023-10-21,S001,P0009,153,93.77,15,1,166,2023,10,42,2023-W42
2023-10-21,S001,P0010,64,109.39,10,1,60,2023,10,42,2023-W42
2023-10-21,S001,P0011,40,114.49,20,1,42,2023,10,42,2023-W42
2023-10-21,S001,P0012,149,80.37,15,1,141,2023,10,42,2023-W42
2023-10-21,S001,P0013,39,29.01,0,0,44,2023,10,42,2023-W42
2023-10-21,S001,P0014,79,66.16,10,0,101,2023,10,42,2023-W42
2023-10-21,S001,P0015,4,11.79,0,0,4,2023,10,42,2023-W42
2023-10-21,S001,P0016,86,40.29,0,0,94,2023,10,42,2023-W42
2023-10-21,S001,P0017,47,20.24,0,0,49,2023,10,42,2023-W42
2023-10-21,S001,P0018,28,47.79,5,0,33,2023,10,42,2023-W42
2023-10-21,S001,P0019,48,91.47,15,1,48,2023,10,42,2023-W42
2023-10-21,S001,P0020,35,87.6,15,1,37,2023,10,42,2023-W42
2023-10-21,S002,P0001,62,86.33,0,0,102,2023,10,42,2023-W42
2023-10-21,S002,P0002,11,21.52,10,0,12,2023,10,42,2023-W42
2023-10-21,S002,P0003,105,79.68,5,0,109,2023,10,42,2023-W42
2023-10-21,S002,P0004,72,35.27,10,0,76,2023,10,42,2023-W42
2023-10-21,S002,P0005,38,74.84,5,0,38,2023,10,42,2023-W42
2023-10-21,S002,P0006,44,69.11,5,0,111,2023,10,42,2023-W42
2023-10-21,S002,P0007,44,18.85,20,1,43,2023,10,42,2023-W42
2023-10-21,S002,P0008,101,25.15,15,1,125,2023,10,42,2023-W42
2023-10-21,S002,P0009,100,57.01,15,1,105,2023,10,42,2023-W42
2023-10-21,S002,P0010,76,88.24,10,1,113,2023,10,42,2023-W42
2023-10-21,S002,P0011,23,59.85,20,1,33,2023,10,42,2023-W42
2023-10-21,S002,P0012,32,41.86,25,1,38,2023,10,42,2023-W42
2023-10-21,S002,P0013,68,18.34,10,0,73,2023,10,42,2023-W42
2023-10-21,S002,P0014,31,107.26,0,0,40,2023,10,42,2023-W42
2023-10-21,S002,P0015,47,56.29,10,0,69,2023,10,42,2023-W42
2023-10-21,S002,P0016,111,88.22,0,0,94,2023,10,42,2023-W42
2023-10-21,S002,P0017,23,14.61,10,0,27,2023,10,42,2023-W42
2023-10-21,S002,P0018,60,27.44,0,0,76,2023,10,42,2023-W42
2023-10-21,S002,P0019,119,94.9,15,1,159,2023,10,42,2023-W42
2023-10-21,S002,P0020,62,100.83,20,1,53,2023,10,42,2023-W42
2023-10-22,S001,P0001,43,57.28,5,0,47,2023,10,42,2023-W42
2023-10-22,S001,P0002,106,67.62,0,0,106,2023,10,42,2023-W42
2023-10-22,S001,P0003,124,56.78,0,0,105,2023,10,42,2023-W42
2023-10-22,S001,P0004,44,82.79,5,0,37,2023,10,42,2023-W42
2023-10-22,S001,P0005,88,52.11,20,1,128,2023,10,42,2023-W42
2023-10-22,S001,P0006,41,25.25,25,1,41,2023,10,42,2023-W42
2023-10-22,S001,P0007,108,25.23,0,0,103,2023,10,42,2023-W42
2023-10-22,S001,P0008,72,40.68,5,0,67,2023,10,42,2023-W42
2023-10-22,S001,P0009,93,87.11,5,0,88,2023,10,42,2023-W42
2023-10-22,S001,P0010,20,95.79,10,1,27,2023,10,42,2023-W42
2023-10-22,S001,P0011,64,157.99,0,0,67,2023,10,42,2023-W42
2023-10-22,S001,P0012,49,77.1,5,0,77,2023,10,42,2023-W42
2023-10-22,S001,P0013,57,27.21,15,1,69,2023,10,42,2023-W42
2023-10-22,S001,P0014,45,59.17,15,1,70,2023,10,42,2023-W42
2023-10-22,S001,P0015,11,8.93,25,1,17,2023,10,42,2023-W42
2023-10-22,S001,P0016,34,33.22,5,0,54,2023,10,42,2023-W42
2023-10-22,S001,P0017,50,18.07,10,0,60,2023,10,42,2023-W42
2023-10-22,S001,P0018,67,54.67,0,0,68,2023,10,42,2023-W42
2023-10-22,S001,P0019,15,84.64,10,0,16,2023,10,42,2023-W42
2023-10-22,S001,P0020,27,92.0,10,0,35,2023,10,42,2023-W42
2023-10-22,S002,P0001,46,66.46,10,0,57,2023,10,42,2023-W42
2023-10-22,S002,P0002,28,27.27,5,0,42,2023,10,42,2023-W42
2023-10-22,S002,P0003,74,77.0,5,0,98,2023,10,42,2023-W42
2023-10-22,S002,P0004,97,43.98,5,0,127,2023,10,42,2023-W42
2023-10-22,S002,P0005,31,57.12,25,1,42,2023,10,42,2023-W42
2023-10-22,S002,P0006,89,58.43,10,1,77,2023,10,42,2023-W42
2023-10-22,S002,P0007,45,23.15,5,0,39,2023,10,42,2023-W42
2023-10-22,S002,P0008,85,24.2,5,0,94,2023,10,42,2023-W42
2023-10-22,S002,P0009,66,55.7,10,0,96,2023,10,42,2023-W42
2023-10-22,S002,P0010,63,75.89,20,1,102,2023,10,42,2023-W42
2023-10-22,S002,P0011,82,86.38,5,0,70,2023,10,42,2023-W42
2023-10-22,S002,P0012,53,63.43,5,0,72,2023,10,42,2023-W42
2023-10-22,S002,P0013,61,17.23,20,1,89,2023,10,42,2023-W42
2023-10-22,S002,P0014,62,86.77,20,1,56,2023,10,42,2023-W42
2023-10-22,S002,P0015,69,54.41,10,1,60,2023,10,42,2023-W42
2023-10-22,S002,P0016,63,83.89,10,0,95,2023,10,42,2023-W42
2023-10-22,S002,P0017,17,16.25,0,0,16,2023,10,42,2023-W42
2023-10-22,S002,P0018,81,26.69,5,0,83,2023,10,42,2023-W42
2023-10-22,S002,P0019,92,77.27,10,0,90,2023,10,42,2023-W42
2023-10-22,S002,P0020,52,120.11,0,0,54,2023,10,42,2023-W42
2023-10-23,S001,P0001,109,61.6,20,1,101,2023,10,43,2023-W43
2023-10-23,S001,P0002,110,61.49,25,1,153,2023,10,43,2023-W43
2023-10-23,S001,P0003,183,57.45,20,1,167,2023,10,43,2023-W43
2023-10-23,S001,P0004,51,90.02,0,0,45,2023,10,43,2023-W43
2023-10-23,S001,P0005,80,41.1,25,1,75,2023,10,43,2023-W43
2023-10-23,S001,P0006,19,28.42,10,1,26,2023,10,43,2023-W43
2023-10-23,S001,P0007,40,22.03,0,0,64,2023,10,43,2023-W43
2023-10-23,S001,P0008,34,33.03,20,1,57,2023,10,43,2023-W43
2023-10-23,S001,P0009,138,107.18,10,1,176,2023,10,43,2023-W43
2023-10-23,S001,P0010,27,107.4,5,0,29,2023,10,43,2023-W43
2023-10-23,S001,P0011,44,135.87,10,1,42,2023,10,43,2023-W43
2023-10-23,S001,P0012,70,76.58,0,0,61,2023,10,43,2023-W43
2023-10-23,S001,P0013,14,21.96,10,1,15,2023,10,43,2023-W43
2023-10-23,S001,P0014,52,68.44,5,0,80,2023,10,43,2023-W43
2023-10-23,S001,P0015,23,11.77,5,0,26,2023,10,43,2023-W43
2023-10-23,S001,P0016,95,31.17,20,1,84,2023,10,43,2023-W43
2023-10-23,S001,P0017,39,19.13,0,0,35,2023,10,43,2023-W43
2023-10-23,S001,P0018,46,46.61,10,0,40,2023,10,43,2023-W43
2023-10-23,S001,P0019,40,101.12,5,0,46,2023,10,43,2023-W43
2023-10-23,S001,P0020,75,99.33,15,1,69,2023,10,43,2023-W43
2023-10-23,S002,P0001,103,72.36,25,1,138,2023,10,43,2023-W43
2023-10-23,S002,P0002,52,24.5,25,1,76,2023,10,43,2023-W43
2023-10-23,S002,P0003,104,72.6,15,1,114,2023,10,43,2023-W43
2023-10-23,S002,P0004,36,38.57,0,0,58,2023,10,43,2023-W43
2023-10-23,S002,P0005,70,76.72,15,1,88,2023,10,43,2023-W43
2023-10-23,S002,P0006,70,57.33,10,1,72,2023,10,43,2023-W43
2023-10-23,S002,P0007,21,21.24,10,0,31,2023,10,43,2023-W43
2023-10-23,S002,P0008,107,28.47,10,1,148,2023,10,43,2023-W43
2023-10-23,S002,P0009,116,64.24,10,1,142,2023,10,43,2023-W43
2023-10-23,S002,P0010,110,83.0,5,0,93,2023,10,43,2023-W43
2023-10-23,S002,P0011,72,83.22,10,1,89,2023,10,43,2023-W43
2023-10-23,S002,P0012,47,62.7,0,0,68,2023,10,43,2023-W43
2023-10-23,S002,P0013,88,16.21,25,1,75,2023,10,43,2023-W43
2023-10-23,S002,P0014,88,115.78,10,0,89,2023,10,43,2023-W43
2023-10-23,S002,P0015,105,70.75,5,0,105,2023,10,43,2023-W43
2023-10-23,S002,P0016,160,105.25,10,1,172,2023,10,43,2023-W43
2023-10-23,S002,P0017,8,14.88,5,0,8,2023,10,43,2023-W43
2023-10-23,S002,P0018,63,28.37,10,0,118,2023,10,43,2023-W43
2023-10-23,S002,P0019,26,68.97,5,0,44,2023,10,43,2023-W43
2023-10-23,S002,P0020,72,114.34,15,1,85,2023,10,43,2023-W43
2023-10-24,S001,P0001,47,61.7,5,0,53,2023,10,43,2023-W43
2023-10-24,S001,P0002,61,63.95,0,0,89,2023,10,43,2023-W43
2023-10-24,S001,P0003,79,55.02,0,0,80,2023,10,43,2023-W43
2023-10-24,S001,P0004,40,80.09,10,0,42,2023,10,43,2023-W43
2023-10-24,S001,P0005,40,43.82,10,1,44,2023,10,43,2023-W43
2023-10-24,S001,P0006,24,29.79,10,0,37,2023,10,43,2023-W43
2023-10-24,S001,P0007,59,21.63,10,0,88,2023,10,43,2023-W43
2023-10-24,S001,P0008,38,39.09,0,0,43,2023,10,43,2023-W43
2023-10-24,S001,P0009,84,96.98,0,0,121,2023,10,43,2023-W43
2023-10-24,S001,P0010,20,97.3,10,0,31,2023,10,43,2023-W43
2023-10-24,S001,P0011,24,131.56,5,0,22,2023,10,43,2023-W43
2023-10-24,S001,P0012,69,82.74,0,0,83,2023,10,43,2023-W43
2023-10-24,S001,P0013,10,23.85,5,0,10,2023,10,43,2023-W43
2023-10-24,S001,P0014,26,50.13,10,0,27,2023,10,43,2023-W43
2023-10-24,S001,P0015,29,9.71,25,1,37,2023,10,43,2023-W43
2023-10-24,S001,P0016,69,36.07,0,0,63,2023,10,43,2023-W43
2023-10-24,S001,P0017,56,19.66,10,1,69,2023,10,43,2023-W43
2023-10-24,S001,P0018,94,59.8,0,0,93,2023,10,43,2023-W43
2023-10-24,S001,P0019,19,83.08,10,0,24,2023,10,43,2023-W43
2023-10-24,S001,P0020,26,102.68,0,0,24,2023,10,43,2023-W43
2023-10-24,S002,P0001,51,74.38,5,0,73,2023,10,43,2023-W43
2023-10-24,S002,P0002,40,28.01,0,0,36,2023,10,43,2023-W43
2023-10-24,S002,P0003,134,80.97,5,0,114,2023,10,43,2023-W43
2023-10-24,S002,P0004,79,46.76,0,0,114,2023,10,43,2023-W43
2023-10-24,S002,P0005,59,82.35,15,1,93,2023,10,43,2023-W43
2023-10-24,S002,P0006,70,69.83,0,0,114,2023,10,43,2023-W43
2023-10-24,S002,P0007,31,21.17,10,0,30,2023,10,43,2023-W43
2023-10-24,S002,P0008,49,20.78,10,0,66,2023,10,43,2023-W43
2023-10-24,S002,P0009,53,57.07,5,0,72,2023,10,43,2023-W43
2023-10-24,S002,P0010,82,85.91,5,0,88,2023,10,43,2023-W43
2023-10-24,S002,P0011,77,92.95,0,0,76,2023,10,43,2023-W43
2023-10-24,S002,P0012,46,59.74,0,0,43,2023,10,43,2023-W43
2023-10-24,S002,P0013,86,20.63,5,0,92,2023,10,43,2023-W43
2023-10-24,S002,P0014,23,94.41,0,0,22,2023,10,43,2023-W43
2023-10-24,S002,P0015,96,62.01,25,1,157,2023,10,43,2023-W43
2023-10-24,S002,P0016,75,80.58,10,0,98,2023,10,43,2023-W43
2023-10-24,S002,P0017,11,12.4,20,1,17,2023,10,43,2023-W43
2023-10-24,S002,P0018,66,26.08,0,0,62,2023,10,43,2023-W43
2023-10-24,S002,P0019,147,106.8,0,0,143,2023,10,43,2023-W43
2023-10-24,S002,P0020,47,114.79,10,0,56,2023,10,43,2023-W43
2023-10-25,S001,P0001,114,76.92,10,1,152,2023,10,43,2023-W43
2023-10-25,S001,P0002,123,80.28,10,1,185,2023,10,43,2023-W43
2023-10-25,S001,P0003,155,58.29,15,1,150,2023,10,43,2023-W43
2023-10-25,S001,P0004,106,102.87,5,0,96,2023,10,43,2023-W43
2023-10-25,S001,P0005,98,58.28,5,0,93,2023,10,43,2023-W43
2023-10-25,S001,P0006,98,42.32,15,1,140,2023,10,43,2023-W43
2023-10-25,S001,P0007,143,25.83,10,1,128,2023,10,43,2023-W43
2023-10-25,S001,P0008,63,38.83,10,0,69,2023,10,43,2023-W43
2023-10-25,S001,P0009,141,96.13,0,0,118,2023,10,43,2023-W43
2023-10-25,S001,P0010,73,122.74,0,0,62,2023,10,43,2023-W43
2023-10-25,S001,P0011,72,161.75,10,0,105,2023,10,43,2023-W43
2023-10-25,S001,P0012,110,75.78,20,1,124,2023,10,43,2023-W43
2023-10-25,S001,P0013,74,27.24,20,1,102,2023,10,43,2023-W43
2023-10-25,S001,P0014,78,64.1,10,0,91,2023,10,43,2023-W43
2023-10-25,S001,P0015,31,12.34,10,0,38,2023,10,43,2023-W43
2023-10-25,S001,P0016,100,46.14,0,0,155,2023,10,43,2023-W43
2023-10-25,S001,P0017,77,20.05,10,0,89,2023,10,43,2023-W43
2023-10-25,S001,P0018,106,58.06,10,0,117,2023,10,43,2023-W43
2023-10-25,S001,P0019,73,107.27,10,0,90,2023,10,43,2023-W43
2023-10-25,S001,P0020,91,108.68,15,1,80,2023,10,43,2023-W43
2023-10-25,S002,P0001,99,69.68,15,1,86,2023,10,43,2023-W43
2023-10-25,S002,P0002,70,27.32,25,1,108,2023,10,43,2023-W43
2023-10-25,S002,P0003,74,71.54,20,1,113,2023,10,43,2023-W43
2023-10-25,S002,P0004,48,32.88,5,0,44,2023,10,43,2023-W43
2023-10-25,S002,P0005,74,76.47,10,0,70,2023,10,43,2023-W43
2023-10-25,S002,P0006,132,63.8,20,1,142,2023,10,43,2023-W43
2023-10-25,S002,P0007,117,22.95,25,1,101,2023,10,43,2023-W43
2023-10-25,S002,P0008,121,27.44,0,0,117,2023,10,43,2023-W43
2023-10-25,S002,P0009,52,57.78,5,0,76,2023,10,43,2023-W43
2023-10-25,S002,P0010,100,91.32,10,0,124,2023,10,43,2023-W43
2023-10-25,S002,P0011,92,94.74,0,0,96,2023,10,43,2023-W43
2023-10-25,S002,P0012,77,64.67,15,1,127,2023,10,43,2023-W43
2023-10-25,S002,P0013,139,22.92,10,1,125,2023,10,43,2023-W43
2023-10-25,S002,P0014,55,113.19,5,0,67,2023,10,43,2023-W43
2023-10-25,S002,P0015,70,58.11,5,0,63,2023,10,43,2023-W43
2023-10-25,S002,P0016,61,70.92,10,0,62,2023,10,43,2023-W43
2023-10-25,S002,P0017,78,18.76,10,0,78,2023,10,43,2023-W43
2023-10-25,S002,P0018,58,24.34,0,0,58,2023,10,43,2023-W43
2023-10-25,S002,P0019,53,69.66,10,0,61,2023,10,43,2023-W43
2023-10-25,S002,P0020,92,116.05,20,1,92,2023,10,43,2023-W43
2023-10-26,S001,P0001,68,55.83,25,1,106,2023,10,43,2023-W43
2023-10-26,S001,P0002,130,56.96,25,1,144,2023,10,43,2023-W43
2023-10-26,S001,P0003,69,56.38,0,0,87,2023,10,43,2023-W43
2023-10-26,S001,P0004,24,91.14,10,0,62,2023,10,43,2023-W43
2023-10-26,S001,P0005,90,55.55,5,0,79,2023,10,43,2023-W43
2023-10-26,S001,P0006,43,34.72,0,0,49,2023,10,43,2023-W43
2023-10-26,S001,P0007,72,23.69,0,0,84,2023,10,43,2023-W43
2023-10-26,S001,P0008,68,52.47,0,0,128,2023,10,43,2023-W43
2023-10-26,S001,P0009,100,104.89,10,1,168,2023,10,43,2023-W43
2023-10-26,S001,P0010,49,116.83,10,0,64,2023,10,43,2023-W43
2023-10-26,S001,P0011,107,146.15,20,1,110,2023,10,43,2023-W43
2023-10-26,S001,P0012,86,88.78,0,0,120,2023,10,43,2023-W43
2023-10-26,S001,P0013,114,37.72,0,0,118,2023,10,43,2023-W43
2023-10-26,S001,P0014,119,75.51,10,0,144,2023,10,43,2023-W43
2023-10-26,S001,P0015,74,13.69,25,1,119,2023,10,43,2023-W43
2023-10-26,S001,P0016,133,47.6,5,0,167,2023,10,43,2023-W43
2023-10-26,S001,P0017,91,19.46,20,1,116,2023,10,43,2023-W43
2023-10-26,S001,P0018,90,57.1,0,0,80,2023,10,43,2023-W43
2023-10-26,S001,P0019,82,105.78,15,1,88,2023,10,43,2023-W43
2023-10-26,S001,P0020,114,131.42,15,1,139,2023,10,43,2023-W43
2023-10-26,S002,P0001,189,91.7,15,1,178,2023,10,43,2023-W43
2023-10-26,S002,P0002,125,31.28,15,1,128,2023,10,43,2023-W43
2023-10-26,S002,P0003,32,66.83,5,0,45,2023,10,43,2023-W43
2023-10-26,S002,P0004,143,43.25,10,0,123,2023,10,43,2023-W43
2023-10-26,S002,P0005,141,100.97,10,0,140,2023,10,43,2023-W43
2023-10-26,S002,P0006,87,65.13,0,0,93,2023,10,43,2023-W43
2023-10-26,S002,P0007,8,31.37,5,0,125,2023,10,43,2023-W43
2023-10-26,S002,P0008,30,20.08,5,0,31,2023,10,43,2023-W43
2023-10-26,S002,P0009,127,75.3,10,1,181,2023,10,43,2023-W43
2023-10-26,S002,P0010,48,69.69,10,0,46,2023,10,43,2023-W43
2023-10-26,S002,P0011,158,102.33,20,1,181,2023,10,43,2023-W43
2023-10-26,S002,P0012,51,61.07,10,0,76,2023,10,43,2023-W43
2023-10-26,S002,P0013,44,24.03,10,0,141,2023,10,43,2023-W43
2023-10-26,S002,P0014,31,105.53,5,0,49,2023,10,43,2023-W43
2023-10-26,S002,P0015,7,52.01,25,1,99,2023,10,43,2023-W43
2023-10-26,S002,P0016,104,84.08,5,0,95,2023,10,43,2023-W43
2023-10-26,S002,P0017,85,19.33,15,1,104,2023,10,43,2023-W43
2023-10-26,S002,P0018,55,24.49,10,0,89,2023,10,43,2023-W43
2023-10-26,S002,P0019,133,74.72,25,1,137,2023,10,43,2023-W43
2023-10-26,S002,P0020,45,107.57,20,1,70,2023,10,43,2023-W43
2023-10-27,S001,P0001,145,78.95,10,0,143,2023,10,43,2023-W43
2023-10-27,S001,P0002,68,55.89,10,0,66,2023,10,43,2023-W43
2023-10-27,S001,P0003,55,52.59,0,0,82,2023,10,43,2023-W43
2023-10-27,S001,P0004,100,114.96,5,0,131,2023,10,43,2023-W43
2023-10-27,S001,P0005,106,65.6,10,0,168,2023,10,43,2023-W43
2023-10-27,S001,P0006,3,34.2,10,0,72,2023,10,43,2023-W43
2023-10-27,S001,P0007,99,24.53,5,0,94,2023,10,43,2023-W43
2023-10-27,S001,P0008,34,32.11,15,1,47,2023,10,43,2023-W43
2023-10-27,S001,P0009,167,87.78,20,1,146,2023,10,43,2023-W43
2023-10-27,S001,P0010,88,124.14,10,0,96,2023,10,43,2023-W43
2023-10-27,S001,P0011,67,182.59,5,0,110,2023,10,43,2023-W43
2023-10-27,S001,P0012,102,78.13,5,0,96,2023,10,43,2023-W43
2023-10-27,S001,P0013,88,31.19,5,0,91,2023,10,43,2023-W43
2023-10-27,S001,P0014,14,57.13,0,0,21,2023,10,43,2023-W43
2023-10-27,S001,P0015,60,13.07,10,0,66,2023,10,43,2023-W43
2023-10-27,S001,P0016,89,47.36,0,0,146,2023,10,43,2023-W43
2023-10-27,S001,P0017,98,26.3,0,0,124,2023,10,43,2023-W43
2023-10-27,S001,P0018,57,56.4,0,0,62,2023,10,43,2023-W43
2023-10-27,S001,P0019,82,103.23,10,0,79,2023,10,43,2023-W43
2023-10-27,S001,P0020,48,93.73,25,1,73,2023,10,43,2023-W43
2023-10-27,S002,P0001,102,85.21,10,0,131,2023,10,43,2023-W43
2023-10-27,S002,P0002,62,32.33,0,0,88,2023,10,43,2023-W43
2023-10-27,S002,P0003,55,72.88,10,0,83,2023,10,43,2023-W43
2023-10-27,S002,P0004,105,47.96,5,0,139,2023,10,43,2023-W43
2023-10-27,S002,P0005,67,90.99,0,0,90,2023,10,43,2023-W43
2023-10-27,S002,P0006,90,76.43,0,0,127,2023,10,43,2023-W43
2023-10-27,S002,P0007,33,24.42,0,0,52,2023,10,43,2023-W43
2023-10-27,S002,P0008,77,22.28,20,1,122,2023,10,43,2023-W43
2023-10-27,S002,P0009,135,57.81,25,1,169,2023,10,43,2023-W43
2023-10-27,S002,P0010,62,85.52,5,0,87,2023,10,43,2023-W43
2023-10-27,S002,P0011,0,89.25,10,0,110,2023,10,43,2023-W43
2023-10-27,S002,P0012,74,69.75,0,0,99,2023,10,43,2023-W43
2023-10-27,S002,P0013,141,23.72,10,0,137,2023,10,43,2023-W43
2023-10-27,S002,P0014,84,133.33,5,0,132,2023,10,43,2023-W43
2023-10-27,S002,P0015,89,65.64,0,0,82,2023,10,43,2023-W43
2023-10-27,S002,P0016,80,85.7,5,0,101,2023,10,43,2023-W43
2023-10-27,S002,P0017,24,23.85,0,0,119,2023,10,43,2023-W43
2023-10-27,S002,P0018,64,23.65,10,0,79,2023,10,43,2023-W43
2023-10-27,S002,P0019,69,80.15,5,0,70,2023,10,43,2023-W43
2023-10-27,S002,P0020,101,130.87,15,1,127,2023,10,43,2023-W43
2023-10-28,S001,P0001,117,80.26,0,0,114,2023,10,43,2023-W43
2023-10-28,S001,P0002,123,82.05,5,0,192,2023,10,43,2023-W43
2023-10-28,S001,P0003,95,61.65,5,0,131,2023,10,43,2023-W43
2023-10-28,S001,P0004,76,102.56,20,1,133,2023,10,43,2023-W43
2023-10-28,S001,P0005,134,70.26,0,0,136,2023,10,43,2023-W43
2023-10-28,S001,P0006,100,43.37,10,0,147,2023,10,43,2023-W43
2023-10-28,S001,P0007,133,26.82,10,0,140,2023,10,43,2023-W43
2023-10-28,S001,P0008,66,35.03,10,0,55,2023,10,43,2023-W43
2023-10-28,S001,P0009,143,129.46,10,1,255,2023,10,43,2023-W43
2023-10-28,S001,P0010,66,116.85,15,1,95,2023,10,43,2023-W43
2023-10-28,S001,P0011,136,187.05,5,0,117,2023,10,43,2023-W43
2023-10-28,S001,P0012,97,84.87,0,0,106,2023,10,43,2023-W43
2023-10-28,S001,P0013,56,28.86,5,0,56,2023,10,43,2023-W43
2023-10-28,S001,P0014,146,80.06,10,0,165,2023,10,43,2023-W43
2023-10-28,S001,P0015,79,18.22,15,1,195,2023,10,43,2023-W43
2023-10-28,S001,P0016,131,41.1,10,1,152,2023,10,43,2023-W43
2023-10-28,S001,P0017,99,21.6,10,1,111,2023,10,43,2023-W43
2023-10-28,S001,P0018,107,57.08,25,1,155,2023,10,43,2023-W43
2023-10-28,S001,P0019,90,120.84,15,1,130,2023,10,43,2023-W43
2023-10-28,S001,P0020,43,118.72,0,0,60,2023,10,43,2023-W43
2023-10-28,S002,P0001,153,91.16,0,0,136,2023,10,43,2023-W43
2023-10-28,S002,P0002,171,38.98,0,0,148,2023,10,43,2023-W43
2023-10-28,S002,P0003,81,65.62,10,0,68,2023,10,43,2023-W43
2023-10-28,S002,P0004,133,44.42,20,1,174,2023,10,43,2023-W43
2023-10-28,S002,P0005,142,101.06,5,0,123,2023,10,43,2023-W43
2023-10-28,S002,P0006,144,72.1,5,0,142,2023,10,43,2023-W43
2023-10-28,S002,P0007,125,31.89,0,0,130,2023,10,43,2023-W43
2023-10-28,S002,P0008,101,26.16,5,0,118,2023,10,43,2023-W43
2023-10-28,S002,P0009,158,62.2,25,1,178,2023,10,43,2023-W43
2023-10-28,S002,P0010,98,84.72,25,1,161,2023,10,43,2023-W43
2023-10-28,S002,P0011,87,95.25,5,0,114,2023,10,43,2023-W43
2023-10-28,S002,P0012,46,59.04,5,0,66,2023,10,43,2023-W43
2023-10-28,S002,P0013,147,23.42,5,0,132,2023,10,43,2023-W43
2023-10-28,S002,P0014,41,112.38,5,0,65,2023,10,43,2023-W43
2023-10-28,S002,P0015,119,60.93,20,1,128,2023,10,43,2023-W43
2023-10-28,S002,P0016,157,83.0,25,1,151,2023,10,43,2023-W43
2023-10-28,S002,P0017,121,19.37,25,1,164,2023,10,43,2023-W43
2023-10-28,S002,P0018,96,29.21,15,1,166,2023,10,43,2023-W43
2023-10-28,S002,P0019,74,75.77,15,1,101,2023,10,43,2023-W43
2023-10-28,S002,P0020,31,107.79,0,0,27,2023,10,43,2023-W43
2023-10-29,S001,P0001,104,87.76,5,0,162,2023,10,43,2023-W43
2023-10-29,S001,P0002,96,68.08,0,0,92,2023,10,43,2023-W43
2023-10-29,S001,P0003,136,65.98,5,0,174,2023,10,43,2023-W43
2023-10-29,S001,P0004,58,100.59,10,0,90,2023,10,43,2023-W43
2023-10-29,S001,P0005,73,64.57,5,0,125,2023,10,43,2023-W43
2023-10-29,S001,P0006,114,46.26,0,0,133,2023,10,43,2023-W43
2023-10-29,S001,P0007,155,30.11,10,0,183,2023,10,43,2023-W43
2023-10-29,S001,P0008,41,48.59,5,0,137,2023,10,43,2023-W43
2023-10-29,S001,P0009,143,93.31,10,0,126,2023,10,43,2023-W43
2023-10-29,S001,P0010,79,126.92,5,0,72,2023,10,43,2023-W43
